OrderNumber,ProductName,size,Color,Category,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount
SO53477,LL Touring Frame,62,Yellow,Components,333.42,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,200.052,200.052,0,16.0042
SO53477,Rear Brakes,Na,Silver,Components,106.5,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,63.9,127.8,0,10.224
SO53477,LL Crankset,Na,Black,Components,175.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,3,105.294,315.882,0,25.2706
SO53477,Chain,Na,Silver,Components,20.24,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,12.144,24.288,0,1.943
SO53477,Touring-1000,60,Blue,Bikes,2384.07,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,1430.442,1430.442,0,114.4354
SO53477,Touring-1000,54,Blue,Bikes,2384.07,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,1430.442,1430.442,0,114.4354
SO53477,LL Touring Frame,44,Yellow,Components,333.42,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,200.052,200.052,0,16.0042
SO53477,Touring-2000,46,Blue,Bikes,1214.85,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,728.91,1457.82,0,116.6256
SO53477,Touring Pedal,Na,Silver/Black,Components,80.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,48.594,97.188,0,7.775
SO53477,Touring-3000,54,Yellow,Bikes,742.35,2013-02-28,2013-12-03,2013-07-03,Touring-3000 Promotion,Canada,2,334.0575,567.8978,100.2173,45.4318
SO53477,Touring-1000,50,Blue,Bikes,2384.07,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,3,1430.442,4291.326,0,343.3061
SO53477,Touring-2000,60,Blue,Bikes,1214.85,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,728.91,728.91,0,58.3128
SO53477,Touring-1000,60,Yellow,Bikes,2384.07,2013-02-28,2013-12-03,2013-07-03,Touring-1000 Promotion,Canada,1,953.628,762.9024,190.7256,61.0322
SO53477,Touring-3000,50,Blue,Bikes,742.35,2013-02-28,2013-12-03,2013-07-03,Touring-3000 Promotion,Canada,1,334.0575,283.9489,50.1086,22.7159
SO53477,Touring-1000,50,Yellow,Bikes,2384.07,2013-02-28,2013-12-03,2013-07-03,Touring-1000 Promotion,Canada,2,953.628,1525.8048,381.4512,122.0644
SO53477,Touring-3000,44,Blue,Bikes,742.35,2013-02-28,2013-12-03,2013-07-03,Touring-3000 Promotion,Canada,2,334.0575,567.8978,100.2173,45.4318
SO53477,Front Brakes,Na,Silver,Components,106.5,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,6,63.9,383.4,0,30.672
SO53477,Touring-2000,54,Blue,Bikes,1214.85,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,728.91,728.91,0,58.3128
SO53477,HL Touring Frame,54,Yellow,Components,1003.91,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,602.346,602.346,0,48.1877
SO53477,Touring-3000,50,Yellow,Bikes,742.35,2013-02-28,2013-12-03,2013-07-03,Touring-3000 Promotion,Canada,3,334.0575,851.8466,150.3259,68.1477
SO53477,Rear Derailleur,Na,Silver,Components,121.46,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,72.876,72.876,0,5.8301
SO53477,Touring-1000,46,Blue,Bikes,2384.07,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,3,1430.442,4291.326,0,343.3061
SO53477,Front Derailleur,Na,Silver,Components,91.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,54.894,109.788,0,8.783
SO53477,Touring-3000,62,Blue,Bikes,742.35,2013-02-28,2013-12-03,2013-07-03,Touring-3000 Promotion,Canada,4,334.0575,1135.7955,200.4345,90.8636
SO53478,Front Brakes,Na,Silver,Components,106.5,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,63.9,127.8,0,10.224
SO53478,Mountain-200,46,Silver,Bikes,2319.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,1391.994,2783.988,0,222.719
SO53478,Mountain-500,40,Silver,Bikes,564.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,1,338.994,338.994,0,27.1195
SO53478,ML Mountain Frame-W,46,Silver,Components,364.09,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,218.454,436.908,0,34.9526
SO53478,Rear Brakes,Na,Silver,Components,106.5,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,63.9,127.8,0,10.224
SO53478,Front Derailleur,Na,Silver,Components,91.49,2013-02-28,2013-12-03,2013-07-03,No Discount,France,8,54.894,439.152,0,35.1322
SO53478,HL Mountain Pedal,Na,Silver/Black,Components,80.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,6,48.594,291.564,0,23.3251
SO53478,LL Mountain Frame,42,Black,Components,249.79,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,149.874,299.748,0,23.9798
SO53478,LL Mountain Handlebars,Na,NA,Components,44.54,2013-02-28,2013-12-03,2013-07-03,No Discount,France,4,26.724,106.896,0,8.5517
SO53478,ML Mountain Seat/Saddle,Na,NA,Components,39.14,2013-02-28,2013-12-03,2013-07-03,No Discount,France,4,23.484,93.936,0,7.5149
SO53478,Mountain-200,38,Black,Bikes,2294.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,3,1376.994,4130.982,0,330.4786
SO53478,HL Mountain Frame,42,Black,Components,1349.6,2013-02-28,2013-12-03,2013-07-03,No Discount,France,7,809.76,5668.32,0,453.4656
SO53478,LL Mountain Frame,52,Silver,Components,264.05,2013-02-28,2013-12-03,2013-07-03,No Discount,France,4,158.43,633.72,0,50.6976
SO53478,LL Mountain Frame,48,Black,Components,249.79,2013-02-28,2013-12-03,2013-07-03,No Discount,France,1,149.874,149.874,0,11.9899
SO53478,Rear Derailleur,Na,Silver,Components,121.46,2013-02-28,2013-12-03,2013-07-03,No Discount,France,3,72.876,218.628,0,17.4902
SO53478,Women's Mountain Shorts,S,Black,Clothing,69.99,2013-02-28,2013-12-03,2013-07-03,Volume Discount 15 to 24,France,17,38.4945,621.6862,32.7203,49.7349
SO53478,LL Mountain Pedal,Na,Silver/Black,Components,40.49,2013-02-28,2013-12-03,2013-07-03,No Discount,France,4,24.294,97.176,0,7.7741
SO53478,ML Mountain Frame-W,42,Silver,Components,364.09,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,218.454,436.908,0,34.9526
SO53478,HL Mountain Seat/Saddle,Na,NA,Components,52.64,2013-02-28,2013-12-03,2013-07-03,No Discount,France,1,31.584,31.584,0,2.5267
SO53478,LL Bottom Bracket,Na,NA,Components,53.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,1,32.394,32.394,0,2.5915
SO53478,LL Mountain Frame,40,Silver,Components,264.05,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,158.43,316.86,0,25.3488
SO53478,Mountain-200,38,Silver,Bikes,2319.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,6,1391.994,8351.964,0,668.1571
SO53478,LL Mountain Frame,44,Black,Components,249.79,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,149.874,299.748,0,23.9798
SO53478,Women's Mountain Shorts,M,Black,Clothing,69.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,41.994,83.988,0,6.719
SO53478,Women's Mountain Shorts,L,Black,Clothing,69.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,4,41.994,167.976,0,13.4381
SO53478,LL Mountain Seat/Saddle,Na,NA,Components,27.12,2013-02-28,2013-12-03,2013-07-03,No Discount,France,1,16.272,16.272,0,1.3018
SO53478,ML Mountain Frame-W,40,Silver,Components,364.09,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,218.454,436.908,0,34.9526
SO53478,Sport-100 Helmet,Na,Blue,Accessories,34.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,20.994,41.988,0,3.359
SO53478,ML Mountain Pedal,Na,Silver/Black,Components,62.09,2013-02-28,2013-12-03,2013-07-03,No Discount,France,4,37.254,149.016,0,11.9213
SO53478,Mountain-200,42,Silver,Bikes,2319.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,1391.994,2783.988,0,222.719
SO53478,HL Mountain Frame,46,Silver,Components,1364.5,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,818.7,1637.4,0,130.992
SO53478,HL Mountain Frame,38,Silver,Components,1364.5,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,818.7,1637.4,0,130.992
SO53478,Chain,Na,Silver,Components,20.24,2013-02-28,2013-12-03,2013-07-03,No Discount,France,6,12.144,72.864,0,5.8291
SO53478,Mountain-500,42,Silver,Bikes,564.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,1,338.994,338.994,0,27.1195
SO53478,LL Crankset,Na,Black,Components,175.49,2013-02-28,2013-12-03,2013-07-03,No Discount,France,1,105.294,105.294,0,8.4235
SO53478,ML Mountain Handlebars,Na,NA,Components,61.92,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,37.152,74.304,0,5.9443
SO53478,HL Mountain Frame,38,Black,Components,1349.6,2013-02-28,2013-12-03,2013-07-03,No Discount,France,3,809.76,2429.28,0,194.3424
SO53478,HL Mountain Frame,42,Silver,Components,1364.5,2013-02-28,2013-12-03,2013-07-03,No Discount,France,1,818.7,818.7,0,65.496
SO53478,Mountain-500,48,Silver,Bikes,564.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,1,338.994,338.994,0,27.1195
SO53478,Mountain-200,46,Black,Bikes,2294.99,2013-02-28,2013-12-03,2013-07-03,No Discount,France,2,1376.994,2753.988,0,220.319
SO53479,Half-Finger Gloves,L,Black,Clothing,24.49,2013-02-28,2013-12-03,2013-07-03,No Discount,France,3,14.694,44.082,0,3.5266
SO53479,ML Crankset,Na,Black,Components,256.49,2013-02-28,2013-12-03,2013-07-03,No Discount,France,1,153.894,153.894,0,12.3115
SO53479,LL Touring Handlebars,Na,NA,Components,46.09,2013-02-28,2013-12-03,2013-07-03,No Discount,France,1,27.654,27.654,0,2.2123
SO53480,LL Mountain Pedal,Na,Silver/Black,Components,40.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,1,24.294,24.294,0,1.9435
SO53480,Mountain-500,40,Black,Bikes,539.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,323.994,647.988,0,51.839
SO53480,Water Bottle 30 oz.,Na,NA,Accessories,4.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,4,2.994,11.976,0,0.9581
SO53480,Mountain-500,42,Black,Bikes,539.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,4,323.994,1295.976,0,103.6781
SO53480,Mountain-200,38,Black,Bikes,2294.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,1376.994,2753.988,0,220.319
SO53480,ML Mountain Frame-W,40,Silver,Components,364.09,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,4,218.454,873.816,0,69.9053
SO53480,Half-Finger Gloves,M,Black,Clothing,24.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,3,14.694,44.082,0,3.5266
SO53480,HL Mountain Pedal,Na,Silver/Black,Components,80.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,3,48.594,145.782,0,11.6626
SO53480,Hydration Pack 70 oz.,Na,Silver,Accessories,54.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,6,32.994,197.964,0,15.8371
SO53480,Sport-100 Helmet,Na,Blue,Accessories,34.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,20.994,41.988,0,3.359
SO53480,Short-Sleeve Classic Jersey,S,Yellow,Clothing,53.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,1,32.394,32.394,0,2.5915
SO53480,Mountain-400-W,38,Silver,Bikes,769.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,4,461.694,1846.776,0,147.7421
SO53480,Sport-100 Helmet,Na,Red,Accessories,34.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,8,20.994,167.952,0,13.4362
SO53480,HL Mountain Frame,42,Silver,Components,1364.5,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,5,818.7,4093.5,0,327.48
SO53480,Women's Mountain Shorts,L,Black,Clothing,69.99,2013-02-28,2013-12-03,2013-07-03,Volume Discount 25 to 40,Central,25,34.995,787.3875,87.4875,62.991
SO53480,LL Mountain Frame,44,Black,Components,249.79,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,1,149.874,149.874,0,11.9899
SO53480,LL Mountain Frame,42,Black,Components,249.79,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,4,149.874,599.496,0,47.9597
SO53480,ML Mountain Handlebars,Na,NA,Components,61.92,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,1,37.152,37.152,0,2.9722
SO53480,Mountain-500,44,Silver,Bikes,564.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,338.994,677.988,0,54.239
SO53480,Long-Sleeve Logo Jersey,XL,Multi,Clothing,49.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,8,29.994,239.952,0,19.1962
SO53480,ML Mountain Frame-W,42,Silver,Components,364.09,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,4,218.454,873.816,0,69.9053
SO53480,LL Mountain Frame,42,Silver,Components,264.05,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,158.43,316.86,0,25.3488
SO53480,Mountain-200,38,Silver,Bikes,2319.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,5,1391.994,6959.97,0,556.7976
SO53480,Long-Sleeve Logo Jersey,M,Multi,Clothing,49.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,5,29.994,149.97,0,11.9976
SO53480,Half-Finger Gloves,S,Black,Clothing,24.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,4,14.694,58.776,0,4.7021
SO53480,LL Mountain Handlebars,Na,NA,Components,44.54,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,26.724,53.448,0,4.2758
SO53480,Bike Wash Dissolver,Na,NA,Accessories,7.95,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,4.77,9.54,0,0.7632
SO53480,Classic Vest,S,Blue,Clothing,63.5,2013-02-28,2013-12-03,2013-07-03,Volume Discount 11 to 14,Central,14,36.83,505.3076,10.3124,40.4246
SO53480,Mountain-200,46,Black,Bikes,2294.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,1376.994,2753.988,0,220.319
SO53480,Mountain-400-W,42,Silver,Bikes,769.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,3,461.694,1385.082,0,110.8066
SO53480,Women's Mountain Shorts,S,Black,Clothing,69.99,2013-02-28,2013-12-03,2013-07-03,Volume Discount 15 to 24,Central,16,38.4945,585.1164,30.7956,46.8093
SO53480,Mountain-500,52,Black,Bikes,539.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,3,323.994,971.982,0,77.7586
SO53480,LL Mountain Frame,52,Silver,Components,264.05,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,1,158.43,158.43,0,12.6744
SO53480,Short-Sleeve Classic Jersey,L,Yellow,Clothing,53.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,3,32.394,97.182,0,7.7746
SO53480,HL Mountain Frame,42,Black,Components,1349.6,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,809.76,1619.52,0,129.5616
SO53480,Mountain-500,48,Silver,Bikes,564.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,338.994,677.988,0,54.239
SO53480,Hitch Rack 4-Bike,Na,NA,Accessories,120,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,72,144,0,11.52
SO53480,LL Mountain Frame,44,Silver,Components,264.05,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,158.43,316.86,0,25.3488
SO53480,Mountain-400-W,46,Silver,Bikes,769.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,1,461.694,461.694,0,36.9355
SO53480,Mountain-200,42,Black,Bikes,2294.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,4,1376.994,5507.976,0,440.6381
SO53480,LL Mountain Frame,48,Black,Components,249.79,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,2,149.874,299.748,0,23.9798
SO53480,Classic Vest,M,Blue,Clothing,63.5,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,6,38.1,228.6,0,18.288
SO53480,LL Mountain Seat/Saddle,Na,NA,Components,27.12,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,1,16.272,16.272,0,1.3018
SO53480,ML Mountain Seat/Saddle,Na,NA,Components,39.14,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,3,23.484,70.452,0,5.6362
SO53480,Mountain-500,48,Black,Bikes,539.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,1,323.994,323.994,0,25.9195
SO53480,Mountain-200,42,Silver,Bikes,2319.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,3,1391.994,4175.982,0,334.0786
SO53480,ML Mountain Pedal,Na,Silver/Black,Components,62.09,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,3,37.254,111.762,0,8.941
SO53480,AWC Logo Cap,Na,Multi,Clothing,8.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,8,5.394,43.152,0,3.4522
SO53480,Long-Sleeve Logo Jersey,L,Multi,Clothing,49.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,5,29.994,149.97,0,11.9976
SO53480,Short-Sleeve Classic Jersey,XL,Yellow,Clothing,53.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Central,10,32.394,323.94,0,25.9152
SO53481,Half-Finger Gloves,L,Black,Clothing,24.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,14.694,14.694,0,1.1755
SO53481,LL Touring Handlebars,Na,NA,Components,46.09,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,27.654,27.654,0,2.2123
SO53481,LL Touring Frame,62,Yellow,Components,333.42,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,200.052,200.052,0,16.0042
SO53482,Mountain-500,52,Silver,Bikes,564.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,338.994,677.988,0,54.239
SO53482,Women's Mountain Shorts,L,Black,Clothing,69.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,8,41.994,335.952,0,26.8762
SO53482,Mountain-400-W,38,Silver,Bikes,769.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,461.694,461.694,0,36.9355
SO53483,LL Touring Frame,62,Yellow,Components,333.42,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,200.052,400.104,0,32.0083
SO53483,Sport-100 Helmet,Na,Black,Accessories,34.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,6,20.994,125.964,0,10.0771
SO53483,Touring Pedal,Na,Silver/Black,Components,80.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,48.594,97.188,0,7.775
SO53483,LL Touring Frame,54,Blue,Components,333.42,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,200.052,400.104,0,32.0083
SO53483,HL Touring Frame,50,Blue,Components,1003.91,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,3,602.346,1807.038,0,144.563
SO53483,Touring-2000,60,Blue,Bikes,1214.85,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,9,728.91,6560.19,0,524.8152
SO53483,Water Bottle 30 oz.,Na,NA,Accessories,4.99,2013-02-28,2013-12-03,2013-07-03,Volume Discount 15 to 24,Canada,15,2.7445,39.1091,2.0584,3.1287
SO53483,Hitch Rack 4-Bike,Na,NA,Accessories,120,2013-02-28,2013-12-03,2013-07-03,Volume Discount 15 to 24,Canada,21,66,1316.7,69.3,105.336
SO53483,Short-Sleeve Classic Jersey,XL,Yellow,Clothing,53.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,10,32.394,323.94,0,25.9152
SO53483,Touring-3000,54,Blue,Bikes,742.35,2013-02-28,2013-12-03,2013-07-03,Touring-3000 Promotion,Canada,3,334.0575,851.8466,150.3259,68.1477
SO53483,LL Touring Frame,50,Blue,Components,333.42,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,200.052,400.104,0,32.0083
SO53483,HL Touring Frame,60,Blue,Components,1003.91,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,602.346,1204.692,0,96.3754
SO53483,Touring-3000,50,Blue,Bikes,742.35,2013-02-28,2013-12-03,2013-07-03,Touring-3000 Promotion,Canada,6,334.0575,1703.6933,300.6518,136.2955
SO53483,Patch Kit/8 Patches,Na,NA,Accessories,2.29,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,10,1.374,13.74,0,1.0992
SO53483,Short-Sleeve Classic Jersey,L,Yellow,Clothing,53.99,2013-02-28,2013-12-03,2013-07-03,Volume Discount 15 to 24,Canada,16,29.6945,451.3564,23.7556,36.1085
SO53483,LL Touring Frame,50,Yellow,Components,333.42,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,4,200.052,800.208,0,64.0166
SO53483,Half-Finger Gloves,S,Black,Clothing,24.49,2013-02-28,2013-12-03,2013-07-03,Volume Discount 11 to 14,Canada,12,14.2042,167.0414,3.409,13.3633
SO53483,HL Touring Frame,46,Blue,Components,1003.91,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,3,602.346,1807.038,0,144.563
SO53483,Short-Sleeve Classic Jersey,S,Yellow,Clothing,53.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,4,32.394,129.576,0,10.3661
SO53483,Half-Finger Gloves,M,Black,Clothing,24.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,6,14.694,88.164,0,7.0531
SO53483,LL Touring Frame,44,Yellow,Components,333.42,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,6,200.052,1200.312,0,96.025
SO53483,Bike Wash Dissolver,Na,NA,Accessories,7.95,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,7,4.77,33.39,0,2.6712
SO53483,Touring-1000,60,Blue,Bikes,2384.07,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,10,1430.442,14304.42,0,1144.3536
SO53483,Touring-1000,50,Blue,Bikes,2384.07,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,1430.442,2860.884,0,228.8707
SO53483,Touring-3000,62,Yellow,Bikes,742.35,2013-02-28,2013-12-03,2013-07-03,Touring-3000 Promotion,Canada,2,334.0575,567.8978,100.2173,45.4318
SO53483,Touring-2000,46,Blue,Bikes,1214.85,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,728.91,728.91,0,58.3128
SO53483,AWC Logo Cap,Na,Multi,Clothing,8.99,2013-02-28,2013-12-03,2013-07-03,Volume Discount 11 to 14,Canada,11,5.2142,56.2091,1.1471,4.4967
SO53483,HL Touring Frame,54,Blue,Components,1003.91,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,3,602.346,1807.038,0,144.563
SO53483,HL Touring Frame,54,Yellow,Components,1003.91,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,4,602.346,2409.384,0,192.7507
SO53483,Classic Vest,S,Blue,Clothing,63.5,2013-02-28,2013-12-03,2013-07-03,Volume Discount 15 to 24,Canada,15,34.925,497.6813,26.1938,39.8145
SO53483,Long-Sleeve Logo Jersey,XL,Multi,Clothing,49.99,2013-02-28,2013-12-03,2013-07-03,Volume Discount 11 to 14,Canada,11,28.9942,312.5575,6.3787,25.0046
SO53483,HL Touring Frame,60,Yellow,Components,1003.91,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,2,602.346,1204.692,0,96.3754
SO53483,Touring-1000,46,Yellow,Bikes,2384.07,2013-02-28,2013-12-03,2013-07-03,Touring-1000 Promotion,Canada,2,953.628,1525.8048,381.4512,122.0644
SO53483,Sport-100 Helmet,Na,Blue,Accessories,34.99,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,6,20.994,125.964,0,10.0771
SO53483,LL Touring Handlebars,Na,NA,Components,46.09,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,1,27.654,27.654,0,2.2123
SO53483,Half-Finger Gloves,L,Black,Clothing,24.49,2013-02-28,2013-12-03,2013-07-03,No Discount,Canada,4,14.694,58.776,0,4.7021
SO53483,Long-Sleeve Logo Jersey,M,Multi,Clothing,49.99,2013-02-28,2013-12-03,2013-07-03,Volume Discount 11 to 14,Canada,12,28.9942,340.9718,6.9586,27.2777
SO53483,Touring-3000,44,Yellow,Bikes,742.35,2013-02-28,2013-12-03,2013-07-03,Touring-3000 Promotion,Canada,4,334.0575,1135.7955,200.4345,90.8636
SO53483,Long-Sleeve Logo Jersey,L,Multi,Clothing,49.99,2013-02-28,2013-12-03,2013-07-03,Volume Discount 11 to 14,Canada,12,28.9942,340.9718,6.9586,27.2777
